Timestamps,Temperature_Bench1,Carbon Dioxide concentration_Bench1,Temperature_Ceiling1,is_anomaly,neg_log_anomaly_score
1542977835085,54.19,341.0,67.87,0.0,-5.220964011184518
1542977835085,54.18,341.0,67.87,0.0,-9.964462708135828
1542977837066,54.18,341.0,67.86,0.0,-10.80432912790656
1542977837066,54.18,341.0,67.86,0.0,-10.836846048415259
1542977837066,54.18,341.0,67.86,0.0,-10.823678112270398
1542977837066,54.18,341.0,67.86,0.0,-10.836415370415972
1542977837066,54.18,341.0,67.86,0.0,-10.826902435109918
1542977837066,54.18,341.0,67.86,0.0,-10.841139371931037
1542977837066,54.18,341.0,67.86,0.0,-10.818015331352733
1542977837066,54.18,341.0,67.86,0.0,-10.834581718804976
1542977837066,54.18,341.0,67.86,0.0,-10.817172811566962
1542977837066,54.18,341.0,67.86,0.0,-10.825528897551397
1542977837066,54.18,341.0,67.86,0.0,-10.825766266506555
1542977837066,54.18,341.0,67.86,0.0,-10.821883063338168
1542977837066,54.18,341.0,67.86,0.0,-10.84262967667854
1542977837066,54.18,341.0,67.86,0.0,-10.804514975735607
1542977837066,54.18,341.0,67.86,0.0,-10.855579791861107
1542977837066,54.18,341.0,67.86,0.0,-7.48628519553388
1542977838070,54.17,342.0,67.85,0.0,-10.84464851013249
1542977839072,54.17,342.0,67.85,0.0,-8.079970936279082
1542977840075,54.16,342.0,67.84,0.0,-9.292990819393372
1542977841074,54.16,342.0,67.83,0.0,-8.097295592574598
1542977842078,54.15,342.0,67.82,0.0,-9.359822387038237
1542977843080,54.15,342.0,67.81,0.0,-8.305985075507502
1542977844083,54.14,342.0,67.81,0.0,-10.810642405535226
1542977845084,54.14,342.0,67.81,0.0,-7.173120847415319
1542977846116,54.13,342.0,67.79,0.0,-10.817640063402704
1542977847126,54.13,342.0,67.79,0.0,-7.347904874201796
1542977848144,54.12,342.0,67.77,0.0,-10.849746328439831
1542977848144,54.12,342.0,67.77,0.0,-6.925821998292776
1542977850211,54.11,342.0,67.76,0.0,-10.845906259925773
1542977850211,54.11,342.0,67.76,0.0,-10.823354835108262
1542977850211,54.11,342.0,67.76,0.0,-10.836402708574463
1542977850211,54.11,342.0,67.76,0.0,-10.850110218617369
1542977850211,54.11,342.0,67.76,0.0,-10.813912565151186
1542977850211,54.11,342.0,67.76,0.0,-10.7994776406629
1542977850211,54.11,342.0,67.76,0.0,-10.84427586670171
1542977850211,54.11,342.0,67.76,0.0,-10.835371093099187
1542977850211,54.11,342.0,67.76,0.0,-10.816935313639068
1542977850211,54.11,342.0,67.76,0.0,-10.835475445818693
1542977850211,54.11,342.0,67.76,0.0,-10.82458685624241
1542977850211,54.11,342.0,67.76,0.0,-10.832689361277383
1542977850211,54.11,342.0,67.76,0.0,-10.814620428322504
1542977850211,54.11,342.0,67.76,0.0,-10.83529605258096
1542977850211,54.11,342.0,67.76,0.0,-10.816743218125003
1542977850211,54.11,342.0,67.76,0.0,-9.199430062650421
1542977851212,54.11,342.0,67.75,0.0,-7.17735434339526
1542977852225,54.1,342.0,67.73,0.0,-8.255070647723207
1542977853266,54.09,342.0,67.73,0.0,-8.847231771852925
1542977854267,54.09,342.0,67.71,0.0,-8.061803257165934
1542977855285,54.08,342.0,67.7,0.0,-10.80554747673841
1542977855285,54.08,342.0,67.7,0.0,-10.847379757173835
1542977856325,54.08,342.0,67.7,0.0,-10.807270502590839
1542977857336,54.08,342.0,67.7,0.0,-6.226695567169922
1542977859096,54.07,342.0,67.67,0.0,-10.822899021980623
1542977859096,54.07,342.0,67.67,0.0,-10.817669573417584
1542977859096,54.07,342.0,67.67,0.0,-10.817732099287392
1542977859096,54.07,342.0,67.67,0.0,-10.823195497597428
1542977860107,54.07,342.0,67.67,0.0,-8.277404145638778
1542977861101,54.06,342.0,67.67,0.0,-9.34951179243235
1542977862105,54.06,342.0,67.66,0.0,-9.30076649455092
1542977863124,54.06,342.0,67.65,0.0,-9.335328221002134
1542977864164,54.06,342.0,67.64,0.0,-7.982660663197459
1542977865211,54.05,342.0,67.63,0.0,-9.200133348761195
1542977866110,54.05,342.0,67.62,0.0,-7.93031875185618
1542977867214,54.04,342.0,67.62,0.0,-9.168381433417823
1542977868123,54.04,342.0,67.61,0.0,-7.209385886946859
1542977869328,54.03,343.0,67.61,0.0,-10.818307855480938
1542977869328,54.03,343.0,67.61,0.0,-6.646889115382323
1542977871116,54.02,343.0,67.59,0.0,-10.836463498685552
1542977871116,54.02,343.0,67.59,0.0,-10.822593147584701
1542977871116,54.02,343.0,67.59,0.0,-10.83966540266602
1542977871116,54.02,343.0,67.59,0.0,-10.811710703089025
1542977872118,54.02,343.0,67.59,0.0,-9.361500845918545
1542977873411,54.02,343.0,67.58,0.0,-10.814959927791058
1542977873411,54.02,343.0,67.58,0.0,-6.73708416850155
1542977875411,54.01,343.0,67.56,0.0,-10.809386943280177
1542977875411,54.01,343.0,67.56,0.0,-10.812468113401183
1542977875411,54.01,343.0,67.56,0.0,-10.83408225038449
1542977875411,54.01,343.0,67.56,0.0,-10.828573442570669
1542977875411,54.01,343.0,67.56,0.0,-10.815694229263372
1542977875411,54.01,343.0,67.56,0.0,-10.816790140738876
1542977875411,54.01,343.0,67.56,0.0,-10.823775973991651
1542977875411,54.01,343.0,67.56,0.0,-6.443804851564523
1542977877123,54.0,344.0,67.55,0.0,-10.80547769868321
1542977877123,54.0,344.0,67.55,0.0,-10.822710467926564
1542977877123,54.0,344.0,67.55,0.0,-10.829740509010547
1542977877123,54.0,344.0,67.55,0.0,-8.34117129808438
1542977878124,53.99,344.0,67.55,0.0,-7.866928979106979
1542977879127,53.98,344.0,67.54,0.0,-10.810130638158297
1542977880130,53.98,344.0,67.54,0.0,-7.924163677076895
1542977881132,53.97,344.0,67.53,0.0,-10.817585258381918
1542977882133,53.97,344.0,67.53,0.0,-6.830508678092464
1542977883135,53.95,344.0,67.53,0.0,-9.304809040082862
1542977884137,53.95,344.0,67.52,0.0,-8.037128210958654
1542977885138,53.94,344.0,67.51,0.0,-8.857563536160551
1542977886139,53.94,344.0,67.49,0.0,-8.272869839170811
1542977887140,53.93,344.0,67.49,0.0,-10.818769441630243
1542977888144,53.93,344.0,67.49,0.0,-8.007588143345448
1542977889144,53.92,344.0,67.48,0.0,-9.183733154315401
1542977890144,53.92,344.0,67.47,0.0,-7.314951315007015
1542977891146,53.91,344.0,67.45,0.0,-9.268951362194855
1542977892150,53.91,344.0,67.44,0.0,-6.854882265402907
1542977893155,53.89,344.0,67.44,0.0,-10.836846048415259
1542977894153,53.89,344.0,67.44,0.0,-7.581465818470065
1542977895167,53.88,343.0,67.43,0.0,-8.860457945614911
1542977896213,53.88,343.0,67.41,0.0,-7.913077293999309
1542977897213,53.87,343.0,67.4,0.0,-8.865313255777682
1542977898226,53.87,343.0,67.38,0.0,-6.830134174393192
1542977899267,53.85,343.0,67.37,0.0,-10.834581718804976
1542977900269,53.85,343.0,67.37,0.0,-6.853424097794387
1542977901285,53.84,342.0,67.34,0.0,-9.299404484600482
1542977902316,53.84,342.0,67.33,0.0,-8.046252192541239
1542977903337,53.83,342.0,67.32,0.0,-9.242349800976498
1542977904355,53.83,342.0,67.31,0.0,-7.321800646360105
1542977905376,53.82,341.0,67.3,0.0,-7.813633153582633
1542977906412,53.81,340.0,67.3,0.0,-8.84032668173656
1542977907411,53.81,340.0,67.28,0.0,-4.4854872918331505
1542977908174,53.79,340.0,67.26,0.0,-9.275364465358255
1542977909168,53.79,340.0,67.25,0.0,-7.688665529947184
1542977910166,53.78,339.0,67.24,0.0,-10.85199986432712
1542977911212,53.78,339.0,67.24,0.0,-8.091209659093476
1542977912212,53.77,339.0,67.23,0.0,-8.60573498178703
1542977913212,53.77,339.0,67.2,0.0,-8.089101746694453
1542977914214,53.76,339.0,67.19,0.0,-8.808828629254373
1542977915236,53.76,339.0,67.17,0.0,-6.648517793501297
1542977916177,53.74,339.0,67.17,0.0,-9.261658867367816
1542977917297,53.74,339.0,67.16,0.0,-7.744522426557644
1542977918224,53.73,339.0,67.15,0.0,-8.974308750029499
1542977919424,53.73,339.0,67.13,0.0,-7.078563513094486
1542977920267,53.72,339.0,67.12,0.0,-9.336746259937602
1542977921212,53.72,339.0,67.11,0.0,-10.823354835108262
1542977922212,53.72,339.0,67.11,0.0,-6.132667398019462
1542977923412,53.7,339.0,67.09,0.0,-6.661854295880687
1542977924322,53.69,339.0,67.07,0.0,-9.326686939970989
1542977925467,53.69,339.0,67.06,0.0,-7.744239390245922
1542977926343,53.68,339.0,67.06,0.0,-8.772281348819229
1542977927212,53.68,339.0,67.04,0.0,-10.835371093099187
1542977928213,53.68,339.0,67.04,0.0,-8.071258180432595
1542977929213,53.67,339.0,67.03,0.0,-9.280635687782773
1542977930213,53.67,339.0,67.02,0.0,-6.762103764318206
1542977931229,53.65,339.0,67.01,0.0,-9.294813242063698
1542977932212,53.65,339.0,67.0,0.0,-7.631811384805172
1542977933212,53.64,340.0,67.0,0.0,-7.910205503497827
1542977934212,53.63,340.0,66.99,0.0,-8.84826884433591
1542977935212,53.63,340.0,66.97,0.0,-8.06240427976225
1542977936213,53.62,340.0,66.96,0.0,-9.221992651322246
1542977937213,53.62,340.0,66.95,0.0,-8.262088539124365
1542977938213,53.61,340.0,66.95,0.0,-9.268417058925785
1542977939213,53.61,340.0,66.94,0.0,-7.260266161570483
1542977940213,53.6,340.0,66.92,0.0,-9.232178980958626
1542977941212,53.6,340.0,66.91,0.0,-7.100453878134399
1542977942212,53.59,340.0,66.89,0.0,-10.807270502590839
1542977943217,53.59,340.0,66.89,0.0,-8.195118584564817
1542977944237,53.58,340.0,66.89,0.0,-9.256853750573464
1542977945268,53.58,340.0,66.88,0.0,-8.815870495154229
1542977946285,53.58,340.0,66.86,0.0,-9.262764663806585
1542977947326,53.58,340.0,66.85,0.0,-7.343544439217561
1542977948347,53.57,339.0,66.84,0.0,-9.204983074336758
1542977949366,53.57,339.0,66.83,0.0,-6.89776417340733
1542977950412,53.55,339.0,66.83,0.0,-9.292644361657445
1542977951412,53.55,339.0,66.82,0.0,-7.869331340946205
1542977952427,53.54,339.0,66.81,0.0,-10.823212355442893
1542977953468,53.54,339.0,66.81,0.0,-8.013093953199922
1542977954468,53.53,339.0,66.8,0.0,-9.161305743817888
1542977955222,53.53,339.0,66.79,0.0,-7.872333510611384
1542977956222,53.52,339.0,66.79,0.0,-9.300908935836066
1542977957223,53.52,339.0,66.78,0.0,-7.872074656954422
1542977958225,53.51,339.0,66.77,0.0,-6.834962529410314
1542977959225,53.49,339.0,66.77,0.0,-10.836463498685552
1542977960225,53.49,339.0,66.77,0.0,-8.042844179573205
1542977961230,53.48,339.0,66.76,0.0,-9.219189908631037
1542977962228,53.48,339.0,66.75,0.0,-8.149236752550255
1542977963227,53.47,339.0,66.75,0.0,-9.182518699836034
1542977964228,53.47,339.0,66.74,0.0,-6.619156376755959
1542977965229,53.45,339.0,66.73,0.0,-10.820667257390186
1542977966234,53.45,339.0,66.73,0.0,-7.971097493758646
1542977967266,53.44,339.0,66.72,0.0,-9.28406231145069
1542977968295,53.44,339.0,66.71,0.0,-7.662149444544428
1542977969236,53.43,339.0,66.7,0.0,-8.884936118850753
1542977970267,53.43,339.0,66.68,0.0,-8.153113547473897
1542977971267,53.42,339.0,66.68,0.0,-10.816790140738876
1542977972412,53.42,339.0,66.68,0.0,-7.05618066651583
1542977973413,53.41,339.0,66.66,0.0,-10.82409706312908
1542977974413,53.41,339.0,66.66,0.0,-7.696877239250931
1542977975324,53.4,339.0,66.65,0.0,-10.822710467926564
1542977976284,53.4,339.0,66.65,0.0,-10.829740509010547
1542977977268,53.4,339.0,66.65,0.0,-8.119131880683554
1542977978267,53.39,339.0,66.64,0.0,-8.878732631950989
1542977979269,53.39,339.0,66.62,0.0,-8.276607676844906
1542977980269,53.38,339.0,66.62,0.0,-9.265570031651983
1542977981267,53.38,339.0,66.61,0.0,-7.84449180877235
1542977982268,53.37,339.0,66.6,0.0,-10.835957981261185
1542977983283,53.37,339.0,66.6,0.0,-4.52781683062465
1542977983283,53.36,339.0,66.6,0.0,-9.921282947322304
1542977985268,53.36,339.0,66.59,0.0,-10.823968811277588
1542977985268,53.36,339.0,66.59,0.0,-10.790211387244707
1542977985268,53.36,339.0,66.59,0.0,-10.818769441630243
1542977985268,53.36,339.0,66.59,0.0,-10.821817874318585
1542977985268,53.36,339.0,66.59,0.0,-10.833716918470202
1542977985268,53.36,339.0,66.59,0.0,-10.821548068907612
1542977985268,53.36,339.0,66.59,0.0,-10.817492608446013
1542977985268,53.36,339.0,66.59,0.0,-5.220964011184558
1542977985268,53.36,339.0,66.58,0.0,-10.836846048415259
1542977985268,53.36,339.0,66.58,0.0,-10.823678112270398
1542977985268,53.36,339.0,66.58,0.0,-10.836415370415972
1542977985268,53.36,339.0,66.58,0.0,-10.826902435109918
1542977985268,53.36,339.0,66.58,0.0,-10.841139371931037
1542977985268,53.36,339.0,66.58,0.0,-10.818015331352733
1542977985268,53.36,339.0,66.58,0.0,-10.834581718804976
1542977985268,53.36,339.0,66.58,0.0,-7.969991847612212
1542977986268,53.35,339.0,66.57,0.0,-9.285888896251459
1542977987268,53.35,339.0,66.56,0.0,-8.256813567889541
1542977988270,53.34,339.0,66.56,0.0,-9.233865635850057
1542977989269,53.34,339.0,66.55,0.0,-9.28780573387271
1542977990271,53.34,339.0,66.54,0.0,-8.082035567511733
1542977991285,53.33,339.0,66.53,0.0,-9.266388460201798
1542977992273,53.33,339.0,66.52,0.0,-10.808887891166703
1542977993297,53.33,339.0,66.52,0.0,-10.84464851013249
1542977993297,53.33,339.0,66.52,0.0,-7.084871083251128
1542977995336,53.32,339.0,66.52,0.0,-10.85199986432712
1542977995336,53.32,339.0,66.52,0.0,-10.79141336944372
1542977995336,53.32,339.0,66.52,0.0,-10.829453627301543
1542977995336,53.32,339.0,66.52,0.0,-10.805207744248742
1542977995336,53.32,339.0,66.52,0.0,-10.810642405535226
1542977995336,53.32,339.0,66.52,0.0,-10.832713317585599
1542977995336,53.32,339.0,66.52,0.0,-10.817640063402704
1542977995336,53.32,339.0,66.52,0.0,-6.137254743058723
1542977995336,53.32,339.0,66.51,0.0,-10.849746328439831
1542977995336,53.32,339.0,66.51,0.0,-10.832395851423936
1542977995336,53.32,339.0,66.51,0.0,-10.845906259925773
1542977995336,53.32,339.0,66.51,0.0,-10.823354835108262
1542977995336,53.32,339.0,66.51,0.0,-10.836402708574463
1542977995336,53.32,339.0,66.51,0.0,-10.850110218617369
1542977995336,53.32,339.0,66.51,0.0,-10.813912565151186
1542977995336,53.32,339.0,66.51,0.0,-8.834786966340344
1542977996355,53.32,339.0,66.49,0.0,-7.8694088310798485
1542977997377,53.31,339.0,66.48,0.0,-8.895228024624512
1542977998413,53.31,339.0,66.46,0.0,-8.026543655267156
1542977999416,53.31,338.0,66.46,0.0,-10.835475445818693
1542978000427,53.31,338.0,66.46,0.0,-7.994494052818298
1542978001468,53.3,338.0,66.45,0.0,-9.301390563941073
1542978002468,53.3,338.0,66.44,0.0,-8.038466809136043
1542978003477,53.29,338.0,66.43,0.0,-9.362207547233197
1542978004517,53.29,338.0,66.42,0.0,-8.053919913924695
1542978005537,53.29,337.0,66.41,0.0,-10.81004848498179
1542978006289,53.29,337.0,66.41,0.0,-7.856125194493021
1542978007289,53.28,337.0,66.4,0.0,-9.278077030345184
1542978008300,53.28,337.0,66.39,0.0,-9.267632882531439
1542978009298,53.28,337.0,66.38,0.0,-10.836505587078308
1542978010299,53.28,337.0,66.38,0.0,-7.792695234409959
1542978011300,53.27,337.0,66.37,0.0,-8.9561110529628
1542978012305,53.27,337.0,66.35,0.0,-7.876332532452908
1542978013300,53.26,337.0,66.34,0.0,-9.309878920877045
1542978014301,53.26,337.0,66.33,0.0,-9.241246376526195
1542978015296,53.26,337.0,66.32,0.0,-8.161779805329713
1542978016308,53.25,337.0,66.32,0.0,-10.817732099287392
1542978017325,53.25,337.0,66.32,0.0,-8.94209394208863
1542978018363,53.25,337.0,66.3,0.0,-9.170755904360593
1542978019305,53.25,337.0,66.29,0.0,-7.31192027353246
1542978020306,53.24,337.0,66.27,0.0,-10.815540562863383
1542978021310,53.24,337.0,66.27,0.0,-7.962194441127944
1542978022415,53.23,337.0,66.27,0.0,-9.199513998752721
1542978023325,53.23,337.0,66.26,0.0,-9.349119264882779
1542978024533,53.23,337.0,66.25,0.0,-9.25633523802722
1542978025468,53.23,337.0,66.24,0.0,-6.792252440473898
1542978026313,53.22,337.0,66.23,0.0,-10.813938283398048
1542978027315,53.22,337.0,66.23,0.0,-9.061794353518088
1542978028613,53.22,337.0,66.21,0.0,-6.014769430549178
1542978029434,53.21,337.0,66.19,0.0,-10.836463498685552
1542978030612,53.21,337.0,66.19,0.0,-8.04968431451557
1542978031624,53.2,337.0,66.18,0.0,-6.328541866659533
1542978032353,53.19,337.0,66.17,0.0,-10.811710703089025
1542978033315,53.19,337.0,66.17,0.0,-9.184814233445524
1542978034321,53.19,337.0,66.16,0.0,-7.809105283745699
1542978035317,53.18,337.0,66.15,0.0,-9.242195069879276
1542978036322,53.18,337.0,66.14,0.0,-8.174692250596724
1542978037323,53.17,337.0,66.14,0.0,-10.812468113401183
1542978038324,53.17,337.0,66.14,0.0,-9.251972749787024
1542978039324,53.17,337.0,66.13,0.0,-7.2468331368459475
1542978040326,53.16,337.0,66.11,0.0,-9.275530248640212
1542978041328,53.16,337.0,66.1,0.0,-7.958094960035433
1542978042331,53.15,337.0,66.09,0.0,-10.823775973991651
1542978043332,53.15,337.0,66.09,0.0,-7.229680795383656
1542978044337,53.14,338.0,66.08,0.0,-8.792513881531644
1542978045357,53.14,338.0,66.06,0.0,-7.880997598295642
1542978046377,53.13,338.0,66.05,0.0,-9.236936633683214
1542978047413,53.13,338.0,66.04,0.0,-7.631651952641531
1542978048413,53.12,339.0,66.03,0.0,-10.828418546354891
1542978049425,53.12,339.0,66.03,0.0,-7.295597648829149
1542978050469,53.11,339.0,66.01,0.0,-10.8129513772671
1542978051469,53.11,339.0,66.01,0.0,-7.852851300037427
1542978052477,53.1,339.0,66.0,0.0,-9.190278508261166
1542978053517,53.1,339.0,65.99,0.0,-6.923579595767906
1542978054537,53.08,339.0,65.99,0.0,-10.805645438100683
1542978055565,53.08,339.0,65.99,0.0,-7.155397887804021
1542978056567,53.07,339.0,65.97,0.0,-9.234470654468696
1542978057613,53.07,339.0,65.96,0.0,-7.002386765275179
1542978058613,53.05,339.0,65.95,0.0,-10.821817874318585
1542978059347,53.05,339.0,65.95,0.0,-7.894254614698095
1542978060346,53.04,339.0,65.95,0.0,-8.543045514632533
1542978061352,53.04,339.0,65.92,0.0,-6.993616405716408
1542978062347,53.02,339.0,65.91,0.0,-10.80432912790656
1542978063351,53.02,339.0,65.91,0.0,-7.75376475913843
1542978064352,53.01,339.0,65.9,0.0,-10.823678112270398
1542978065413,53.01,339.0,65.9,0.0,-7.860780228146499
1542978066413,53.0,339.0,65.89,0.0,-6.927438974491268
1542978067355,52.99,339.0,65.87,0.0,-9.305134717975049
1542978068424,52.99,339.0,65.86,0.0,-6.443564295197495
1542978069359,52.97,339.0,65.85,0.0,-9.32405315067863
1542978070361,52.97,339.0,65.84,0.0,-8.189120136014152
1542978071362,52.96,339.0,65.84,0.0,-8.821865642571971
1542978072365,52.96,339.0,65.82,0.0,-9.204822870093148
1542978073366,52.96,339.0,65.81,0.0,-7.859562139253916
1542978074367,52.95,339.0,65.8,0.0,-9.28780573387271
1542978075369,52.95,339.0,65.79,0.0,-7.314039093825921
1542978076372,52.93,339.0,65.79,0.0,-9.273267977569745
1542978077377,52.93,339.0,65.78,0.0,-8.04027751856848
1542978078374,52.92,339.0,65.77,0.0,-9.278268057535543
1542978079375,52.92,339.0,65.76,0.0,-8.07725803416479
1542978080376,52.91,339.0,65.75,0.0,-8.87236637663535
1542978081378,52.91,339.0,65.73,0.0,-7.058408853409873
1542978082379,52.89,339.0,65.73,0.0,-10.829453627301543
1542978083413,52.89,339.0,65.73,0.0,-6.898841024516347
1542978084377,52.88,339.0,65.7,0.0,-10.810642405535226
1542978085413,52.88,339.0,65.7,0.0,-7.205876842952935
1542978086382,52.87,340.0,65.69,0.0,-10.817640063402704
1542978087413,52.87,340.0,65.69,0.0,-6.765360652820544
1542978088413,52.85,340.0,65.68,0.0,-8.827511759377588
1542978089414,52.85,340.0,65.66,0.0,-7.92692848616954
1542978090414,52.84,340.0,65.65,0.0,-10.845906259925773
1542978091414,52.84,340.0,65.65,0.0,-5.979531643920418
1542978092413,52.82,340.0,65.63,0.0,-8.073361487384657
1542978093413,52.81,340.0,65.63,0.0,-8.004041415358527
1542978094413,52.81,341.0,65.62,0.0,-6.168717806390608
1542978095413,52.79,341.0,65.6,0.0,-9.277364541277503
1542978096428,52.79,341.0,65.59,0.0,-8.07658284633911
1542978097469,52.78,341.0,65.59,0.0,-9.282110375193993
1542978098469,52.78,341.0,65.58,0.0,-7.050470501118122
1542978099488,52.76,341.0,65.58,0.0,-8.901481045274842
1542978100526,52.76,341.0,65.56,0.0,-7.992996926349766
1542978101547,52.75,341.0,65.55,0.0,-9.312068806950053
1542978102574,52.75,341.0,65.54,0.0,-6.8219404350939215
1542978103614,52.73,341.0,65.53,0.0,-8.911423201666624
1542978104613,52.73,341.0,65.51,0.0,-8.213033582391951
1542978105627,52.72,341.0,65.51,0.0,-9.217516201867488
1542978106670,52.72,341.0,65.5,0.0,-6.6871045298183205
1542978107669,52.7,341.0,65.49,0.0,-6.765723981531147
1542978110415,52.69,341.0,65.48,0.0,-10.815729244838847
1542978110415,52.69,341.0,65.48,0.0,-10.836505587078308
1542978110415,52.69,341.0,65.48,0.0,-10.80554747673841
1542978110415,52.69,341.0,65.48,0.0,-10.847379757173835
1542978110415,52.69,341.0,65.48,0.0,-10.807270502590839
1542978110415,52.69,341.0,65.48,0.0,-10.804261407378704
1542978110415,52.69,341.0,65.48,0.0,-10.822899021980623
1542978110415,52.69,341.0,65.48,0.0,-10.817669573417584
1542978110415,52.69,341.0,65.48,0.0,-10.817732099287392
1542978110415,52.69,341.0,65.48,0.0,-10.823195497597428
1542978110415,52.69,341.0,65.48,0.0,-10.813063080344296
1542978110415,52.69,341.0,65.48,0.0,-10.811424503166863
1542978110415,52.69,341.0,65.48,0.0,-10.815540562863383
1542978110415,52.69,341.0,65.48,0.0,-10.808822495704126
1542978110415,52.69,341.0,65.48,0.0,-10.823212355442893
1542978110415,52.69,341.0,65.48,0.0,-7.270188712223665
1542978111415,52.68,341.0,65.46,0.0,-10.822507003836964
1542978112415,52.68,341.0,65.46,0.0,-6.442922621185739
1542978113415,52.66,341.0,65.45,0.0,-9.30335302909411
1542978114422,52.66,341.0,65.44,0.0,-10.818307855480938
1542978115420,52.66,341.0,65.44,0.0,-8.948539592057148
1542978116435,52.66,341.0,65.42,0.0,-6.948882730785147
1542978117484,52.65,341.0,65.4,0.0,-10.822593147584701
1542978117484,52.65,341.0,65.4,0.0,-6.139798807287913
1542978119423,52.64,341.0,65.37,0.0,-8.151819088173873
1542978120425,52.63,341.0,65.37,0.0,-9.286433205135683
1542978121615,52.63,341.0,65.36,0.0,-10.814959927791058
1542978121615,52.63,341.0,65.36,0.0,-7.8836608430303174
1542978122615,52.62,341.0,65.35,0.0,-9.241616526768478
1542978123615,52.62,341.0,65.34,0.0,-7.637461352622809
1542978124526,52.61,341.0,65.33,0.0,-10.83408225038449
1542978126435,52.61,341.0,65.33,0.0,-6.795778543906946
1542978127436,52.6,341.0,65.3,0.0,-9.273907749115706
1542978128434,52.6,341.0,65.29,0.0,-9.233159058552678
1542978129438,52.6,341.0,65.28,0.0,-9.270536119074613
1542978130469,52.6,341.0,65.27,0.0,-7.874385123461525
1542978131470,52.59,341.0,65.26,0.0,-10.80547769868321
1542978132470,52.59,341.0,65.26,0.0,-7.256379923532555
1542978133469,52.58,341.0,65.24,0.0,-9.22104806269248
1542978134469,52.58,341.0,65.23,0.0,-8.122067769965065
1542978135470,52.57,341.0,65.22,0.0,-9.2955504666943
1542978136470,52.57,341.0,65.21,0.0,-8.276607676844906
1542978137470,52.56,341.0,65.21,0.0,-10.8129513772671
1542978138470,52.56,341.0,65.21,0.0,-7.197844993635641
1542978139469,52.55,341.0,65.19,0.0,-9.172117046869415
1542978140469,52.55,341.0,65.18,0.0,-9.304412881731485
1542978141470,52.55,341.0,65.17,0.0,-10.805645438100683
1542978142470,52.55,341.0,65.17,0.0,-8.123344980507897
1542978143470,52.54,341.0,65.17,0.0,-8.781095366400315
1542978144485,52.54,341.0,65.15,0.0,-10.818769441630243
1542978144485,52.54,341.0,65.15,0.0,-7.209082936043532
1542978146471,52.53,341.0,65.14,0.0,-10.833716918470202
1542978146471,52.53,341.0,65.14,0.0,-10.821548068907612
1542978146471,52.53,341.0,65.14,0.0,-10.817492608446013
1542978146471,52.53,341.0,65.14,0.0,-10.80432912790656
1542978146471,52.53,341.0,65.14,0.0,-10.836846048415259
1542978146471,52.53,341.0,65.14,0.0,-10.823678112270398
1542978146471,52.53,341.0,65.14,0.0,-10.836415370415972
1542978146471,52.53,341.0,65.14,0.0,-5.914111191744504
1542978146471,52.53,341.0,65.13,0.0,-10.841139371931037
1542978146471,52.53,341.0,65.13,0.0,-10.818015331352733
1542978146471,52.53,341.0,65.13,0.0,-10.834581718804976
1542978146471,52.53,341.0,65.13,0.0,-10.817172811566962
1542978146471,52.53,341.0,65.13,0.0,-10.825528897551397
1542978146471,52.53,341.0,65.13,0.0,-10.825766266506555
1542978146471,52.53,341.0,65.13,0.0,-10.821883063338168
1542978146471,52.53,341.0,65.13,0.0,-9.306413977832648
1542978147518,52.53,341.0,65.12,0.0,-7.819772699403628
1542978148538,52.52,340.0,65.12,0.0,-9.27572965059391
1542978149549,52.52,340.0,65.11,0.0,-9.265836063388148
1542978150569,52.52,340.0,65.1,0.0,-10.84464851013249
1542978151614,52.52,340.0,65.1,0.0,-8.077258034165743
1542978152615,52.51,340.0,65.09,0.0,-10.85199986432712
1542978152615,52.51,340.0,65.09,0.0,-10.79141336944372
1542978153618,52.51,340.0,65.09,0.0,-7.811374246306915
1542978154629,52.5,340.0,65.09,0.0,-8.839930902805467
1542978155670,52.5,340.0,65.07,0.0,-9.234247823302406
1542978156671,52.5,340.0,65.06,0.0,-8.868697161631014
1542978157680,52.5,340.0,65.04,0.0,-8.088214959074275
1542978158730,52.49,340.0,65.04,0.0,-6.5020927787810905
1542978160482,52.48,341.0,65.03,0.0,-8.827511759378176
1542978161483,52.48,341.0,65.01,0.0,-10.832395851423936
1542978162484,52.48,341.0,65.01,0.0,-9.358894322418863
1542978163490,52.48,341.0,65.0,0.0,-7.984251651784301
1542978164486,52.47,341.0,64.99,0.0,-10.836402708574463
1542978165499,52.47,341.0,64.99,0.0,-7.7093583964136245
1542978166517,52.46,341.0,64.98,0.0,-9.280351600097731
1542978167565,52.46,341.0,64.97,0.0,-8.06833297077106
1542978168486,52.46,342.0,64.96,0.0,-9.29636474162387
1542978169492,52.46,342.0,64.95,0.0,-8.1182201095281
1542978170494,52.45,342.0,64.95,0.0,-9.22251666402844
1542978171615,52.45,342.0,64.94,0.0,-7.62697199551507
1542978172525,52.45,343.0,64.92,0.0,-7.724618925639107
1542978173680,52.44,343.0,64.91,0.0,-10.832689361277383
1542978173680,52.44,343.0,64.91,0.0,-9.142516547966862
1542978175497,52.44,343.0,64.89,0.0,-8.138663779616136
1542978176501,52.43,343.0,64.89,0.0,-9.44287066204538
1542978177816,52.43,343.0,64.88,0.0,-10.81004848498179
1542978177816,52.43,343.0,64.88,0.0,-9.016378012546062
1542978179814,52.43,343.0,64.85,0.0,-10.82656339519449
1542978179814,52.43,343.0,64.85,0.0,-6.945564713686825
